,district_x,name_x,address,city_x,phone,email,original_name_x,Match,rowid,school,district_y,street,city_y,state,zip,original_name_y,name_y,simple_name,district,participating,duped,score
1171,LAUSD,,11735 Braddock Dr,Culver City,310-390-3396,No Data,Stoner Avenue Elementary DL One-Way Im Spanish,[],0,Stoner Avenue Elementary DL One-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1172,LAUSD,10010-de-soto-ave-stoney-point-continuation(lausd)--los-angeles-unified,10010 De Soto Ave,Chatsworth,818-678-3491,No Data,Stoney Point Continuation High,"[('10010 de soto ave stoney point continuation lausd   los angeles unified', 90.3883495145631, '10010-de-soto-ave-stoney-point-continuation(lausd)--los-angeles-unified')]",1913,Stoney Point Continuation(LAUSD),Los Angeles Unified,10010 de Soto Ave.,Chatsworth,CA,91311-3127,Stoney Point Continuation(LAUSD),Stoney Point Continuation,10010-de-soto-ave-stoney-point-continuation(lausd)--los-angeles-unified,,True,False, 90.3883495145631
1173,LAUSD,7939-st-clair-ave-strathern-street-elementary(lausd)--los-angeles-unified,7939 St Clair Ave,North Hollywood,818-765-4234,No Data,Strathern Street Elementary,"[('7939 st clair ave strathern street elementary lausd   los angeles unified', 95.0, '7939-st-clair-ave-strathern-street-elementary(lausd)--los-angeles-unified')]",1939,Strathern Street Elementary(LAUSD),Los Angeles Unified,7939 St. Clair Ave.,North Hollywood,CA,91605-2316,Strathern Street Elementary(LAUSD),Strathern Street Elementary,7939-st-clair-ave-strathern-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1174,LAUSD,,7330 Bakman Ave,Sun Valley,818-255-5100,,Sun Valley Magnet: Biomed Science Engineering & Leadership,[],0,Sun Valley Magnet: Biomed Science Engineering & Leadership (LAUSD),,,,,,,,,LAUSD,True,False,
1175,LAUSD,,7330 Bakman Ave,Sun Valley,818-255-5100,,Sun Valley Magnet: Engineering Technology,[],0,Sun Valley Magnet: Engineering Technology (LAUSD),,,,,,,,,LAUSD,True,False,
1176,LAUSD,,7330 Bakman Ave,Sun Valley,818-255-5100,,Sun Valley Magnet: Environmental Studies,[],0,Sun Valley Magnet: Environmental Studies (LAUSD),,,,,,,,,LAUSD,True,False,
1177,LAUSD,8350-hillrose-st-sunland-elementary(lausd)--los-angeles-unified,8350 Hillrose St,Sunland,818-353-1631,No Data,Sunland Elementary,"[('8350 hillrose st sunland elementary lausd   los angeles unified', 90.0, '8350-hillrose-st-sunland-elementary(lausd)--los-angeles-unified')]",1945,Sunland Elementary(LAUSD),Los Angeles Unified,8350 Hillrose St.,Sunland,CA,91040-2406,Sunland Elementary(LAUSD),Sunland Elementary,8350-hillrose-st-sunland-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1178,LAUSD,,8350 Hillrose St,Sunland,818-353-1631,No Data,Sunland Elementary Gifted Magnet,[],0,Sunland Elementary Gifted Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1179,LAUSD,20620-arminta-st-sunny-brae-avenue-elementary(lausd)--los-angeles-unified,20620 Arminta St,Winnetka,818-341-0931,No Data,Sunny Brae Avenue Elementary,"[('20620 arminta st sunny brae avenue elementary lausd   los angeles unified', 95.0, '20620-arminta-st-sunny-brae-avenue-elementary(lausd)--los-angeles-unified')]",1946,Sunny Brae Avenue Elementary(LAUSD),Los Angeles Unified,20620 Arminta St.,Winnetka,CA,91306-2109,Sunny Brae Avenue Elementary(LAUSD),Sunny Brae Avenue Elementary,20620-arminta-st-sunny-brae-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1180,LAUSD,,20620 Arminta St,Winnetka,818-341-0931,No Data,Sunny Brae Avenue Elementary DL Two-Way Im Spanish,[],0,Sunny Brae Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1181,LAUSD,,20620 Arminta St,Winnetka,818-341-0931,No Data,Sunny Brae Avenue Elementary Global Awareness Magnet,[],0,Sunny Brae Avenue Elementary Global Awareness Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1182,LAUSD,,2821 E 7th St,Los Angeles,323-263-6744,No Data,Sunrise Elementary,[],0,Sunrise Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
1183,LAUSD,,2821 E 7th St,Los Angeles,323-263-6744,,Sunrise Elementary DL Two-Way Im Spanish,[],0,Sunrise Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1184,LAUSD,9756-oso-ave-superior-street-elementary(lausd)--los-angeles-unified,9756 Oso Ave,Chatsworth,818-349-1410,No Data,Superior Street Elementary,"[('9756 oso ave superior street elementary lausd   los angeles unified', 95.0, '9756-oso-ave-superior-street-elementary(lausd)--los-angeles-unified')]",1950,Superior Street Elementary(LAUSD),Los Angeles Unified,9756 Oso Ave.,Chatsworth,CA,91311-5359,Superior Street Elementary(LAUSD),Superior Street Elementary,9756-oso-ave-superior-street-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1185,LAUSD,3537-farmdale-ave-susan-miller-dorsey-senior-high(lausd)--los-angeles-unified,3537 Farmdale Ave,Los Angeles,323-298-8400,No Data,Susan Miller Dorsey Senior High,"[('3537 farmdale ave susan miller dorsey senior high lausd   los angeles unified', 95.0, '3537-farmdale-ave-susan-miller-dorsey-senior-high(lausd)--los-angeles-unified')]",1951,Susan Miller Dorsey Senior High(LAUSD),Los Angeles Unified,3537 Farmdale Ave.,Los Angeles,CA,90016-4707,Susan Miller Dorsey Senior High(LAUSD),Susan Miller Dorsey Senior High,3537-farmdale-ave-susan-miller-dorsey-senior-high(lausd)--los-angeles-unified,,True,False, 95.0
1186,LAUSD,,3537 Farmdale Ave,Los Angeles,323-298-8400,No Data,Susan Miller Dorsey Senior High Firefighter/EMS Magnet,[],0,Susan Miller Dorsey Senior High Firefighter/EMS Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1187,LAUSD,,3537 Farmdale Ave,Los Angeles,323-298-8400,No Data,Susan Miller Dorsey Senior High Science/Tech/Math Magnet,[],0,Susan Miller Dorsey Senior High Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1188,LAUSD,,3537 Farmdale Ave,Los Angeles,323-298-8400,No Data,Susan Miller Dorsey Senior High Sports Medicine/Law Magnet,[],0,Susan Miller Dorsey Senior High Sports Medicine/Law Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1189,LAUSD,19451-wyandotte-st-sven-lokrantz-special-education-center(lausd)--los-angeles-unified,19451 Wyandotte St,Reseda,818-886-8980,No Data,Sven Lokrantz Special Education Center,"[('19451 wyandotte st sven lokrantz special education center lausd   los angeles unified', 95.0, '19451-wyandotte-st-sven-lokrantz-special-education-center(lausd)--los-angeles-unified')]",1952,Sven Lokrantz Special Education Center(LAUSD),Los Angeles Unified,19451 Wyandotte St.,Reseda,CA,91335-3518,Sven Lokrantz Special Education Center(LAUSD),Sven Lokrantz Special Education Center,19451-wyandotte-st-sven-lokrantz-special-education-center(lausd)--los-angeles-unified,,True,False, 95.0
1190,LAUSD,,13050 Borden Ave,Sylmar,818-833-3723,,Sylmar Academy Biotech Health/Eng Magnet,[],0,Sylmar Academy Biotech Health/Eng Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1191,LAUSD,13050-borden-ave-sylmar-charter-high(lausd)--los-angeles-unified,13050 Borden Ave,Sylmar,818-833-3700,james.lee@lausd.net,Sylmar Charter High School,"[('13050 borden ave sylmar charter high lausd   los angeles unified', 87.6923076923077, '13050-borden-ave-sylmar-charter-high(lausd)--los-angeles-unified')]",1872,Sylmar Charter High(LAUSD),Los Angeles Unified,13050 Borden Ave.,Sylmar,CA,91342-4251,Sylmar Charter High(LAUSD),Sylmar Charter High,13050-borden-ave-sylmar-charter-high(lausd)--los-angeles-unified,,True,False, 87.6923076923077
1192,LAUSD,,13050 Borden Ave,Sylmar,818-833-3776,,Sylmar Charter High School Sci/Tech/Math Magnet,[],0,Sylmar Charter High School Sci/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1193,LAUSD,13291-phillippi-ave-sylmar-elementary(lausd)--los-angeles-unified,13291 Phillippi Ave,Sylmar,818-367-1078,No Data,Sylmar Elementary,"[('13291 phillippi ave sylmar elementary lausd   los angeles unified', 90.0, '13291-phillippi-ave-sylmar-elementary(lausd)--los-angeles-unified')]",1873,Sylmar Elementary(LAUSD),Los Angeles Unified,13291 Phillippi Ave.,Sylmar,CA,91342-2810,Sylmar Elementary(LAUSD),Sylmar Elementary,13291-phillippi-ave-sylmar-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1194,LAUSD,14550-bledsoe-st-sylmar-leadership-academy(lausd)--los-angeles-unified,14550 Bledsoe St,Sylmar,818-367-1300,No Data,Sylmar Leadership Academy,"[('14550 bledsoe st sylmar leadership academy lausd   los angeles unified', 95.0, '14550-bledsoe-st-sylmar-leadership-academy(lausd)--los-angeles-unified')]",1874,Sylmar Leadership Academy(LAUSD),Los Angeles Unified,14550 Bledsoe St.,Sylmar,CA,91342-1414,Sylmar Leadership Academy(LAUSD),Sylmar Leadership Academy,14550-bledsoe-st-sylmar-leadership-academy(lausd)--los-angeles-unified,,True,False, 95.0
1195,LAUSD,6238-noble-ave-sylvan-park-elementary(lausd)--los-angeles-unified,6238 Noble Ave,Van Nuys,818-988-4020,No Data,Sylvan Park Elementary,"[('6238 noble ave sylvan park elementary lausd   los angeles unified', 90.0, '6238-noble-ave-sylvan-park-elementary(lausd)--los-angeles-unified')]",1875,Sylvan Park Elementary(LAUSD),Los Angeles Unified,6238 Noble Ave.,Van Nuys,CA,91411-2026,Sylvan Park Elementary(LAUSD),Sylvan Park Elementary,6238-noble-ave-sylvan-park-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1196,LAUSD,1824-taper-ave-taper-avenue-elementary(lausd)--los-angeles-unified,1824 Taper Ave,San Pedro,310-832-3056,No Data,Taper Avenue Elementary,"[('1824 taper ave taper avenue elementary lausd   los angeles unified', 90.0, '1824-taper-ave-taper-avenue-elementary(lausd)--los-angeles-unified')]",1877,Taper Avenue Elementary(LAUSD),Los Angeles Unified,1824 Taper Ave.,San Pedro,CA,90731-1175,Taper Avenue Elementary(LAUSD),Taper Avenue Elementary,1824-taper-ave-taper-avenue-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1197,LAUSD,,1824 Taper Ave,San Pedro,310-832-3056,No Data,Taper Avenue Elementary STEAM Magnet,[],0,Taper Avenue Elementary STEAM Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1198,LAUSD,5726-topeka-dr-tarzana-elementary(lausd)--los-angeles-unified,5726 Topeka Dr,Tarzana,818-881-1424,No Data,Tarzana Elementary,"[('5726 topeka dr tarzana elementary lausd   los angeles unified', 90.0, '5726-topeka-dr-tarzana-elementary(lausd)--los-angeles-unified')]",1878,Tarzana Elementary(LAUSD),Los Angeles Unified,5726 Topeka Dr.,Tarzana,CA,91356-1316,Tarzana Elementary(LAUSD),Tarzana Elementary,5726-topeka-dr-tarzana-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1199,LAUSD,10975-telfair-ave-telfair-avenue-elementary(lausd)--los-angeles-unified,10975 Telfair Ave,Pacoima,818-896-7411,No Data,Telfair Avenue Elementary,"[('10975 telfair ave telfair avenue elementary lausd   los angeles unified', 95.0, '10975-telfair-ave-telfair-avenue-elementary(lausd)--los-angeles-unified')]",1881,Telfair Avenue Elementary(LAUSD),Los Angeles Unified,10975 Telfair Ave.,Pacoima,CA,91331-2821,Telfair Avenue Elementary(LAUSD),Telfair Avenue Elementary,10975-telfair-ave-telfair-avenue-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1200,LAUSD,,10975 Telfair Ave,Pacoima,818-896-7411,No Data,Telfair Avenue Elementary DL Two-Way Im Spanish,[],0,Telfair Avenue Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
1201,LAUSD,4242-clara-st-teresa-hughes-elementary(lausd)--los-angeles-unified,4242 Clara St,Cudahy,323-560-4422,No Data,Teresa P Hughes Elementary,"[('4242 clara st teresa hughes elementary lausd   los angeles unified', 92.88888888888887, '4242-clara-st-teresa-hughes-elementary(lausd)--los-angeles-unified')]",1684,Teresa Hughes Elementary(LAUSD),Los Angeles Unified,4242 Clara St.,Cudahy,CA,90201-5010,Teresa Hughes Elementary(LAUSD),Teresa Hughes Elementary,4242-clara-st-teresa-hughes-elementary(lausd)--los-angeles-unified,,True,False, 92.88888888888887
1202,LAUSD,,4242 Clara St,Cudahy,323-560-4422,,Teresa P Hughes Elementary Science/Tech/Math Magnet,[],0,Teresa P Hughes Elementary Science/Tech/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1203,LAUSD,5525-vineland-ave-science-academy-stem-magnet(lausd)--los-angeles-unified,5525 Vineland Ave,North Hollywood,818-753-4470,No Data,The Science Academy STEM Magnet,"[('5525 vineland ave science academy stem magnet lausd   los angeles unified', 91.41509433962264, '5525-vineland-ave-science-academy-stem-magnet(lausd)--los-angeles-unified')]",1460,Science Academy STEM Magnet(LAUSD),Los Angeles Unified,5525 Vineland Ave.,North Hollywood,CA,91601-2730,Science Academy STEM Magnet(LAUSD),Science Academy STEM Magnet,5525-vineland-ave-science-academy-stem-magnet(lausd)--los-angeles-unified,,True,False, 91.41509433962264
1204,LAUSD,456-south-mathews-st-theodore-roosevelt-senior-high(lausd)--los-angeles-unified,456 S Mathews St,Los Angeles,323-780-6500,No Data,Theodore Roosevelt Senior High,"[('456 south mathews st theodore roosevelt senior high lausd   los angeles unified', 93.17307692307692, '456-south-mathews-st-theodore-roosevelt-senior-high(lausd)--los-angeles-unified')]",1409,Theodore Roosevelt Senior High(LAUSD),Los Angeles Unified,456 South Mathews St.,Los Angeles,CA,90033-4350,Theodore Roosevelt Senior High(LAUSD),Theodore Roosevelt Senior High,456-south-mathews-st-theodore-roosevelt-senior-high(lausd)--los-angeles-unified,,True,False, 93.17307692307692
1205,LAUSD,,456 S Mathews St,Los Angeles,323-780-6500,No Data,Theodore Roosevelt Senior High Law/Public Services Magnet,[],0,Theodore Roosevelt Senior High Law/Public Services Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
1206,LAUSD,6500-hooper-ave-thomas-a-edison-middle(lausd)--los-angeles-unified,6500 Hooper Ave,Los Angeles,323-826-2500,No Data,Thomas A Edison Middle School,"[('6500 hooper ave thomas a edison middle lausd   los angeles unified', 88.0, '6500-hooper-ave-thomas-a-edison-middle(lausd)--los-angeles-unified')]",1412,Thomas A. Edison Middle(LAUSD),Los Angeles Unified,6500 Hooper Ave.,Los Angeles,CA,90001-1264,Thomas A. Edison Middle(LAUSD),Thomas A. Edison Middle,6500-hooper-ave-thomas-a-edison-middle(lausd)--los-angeles-unified,,True,False, 88.0
1207,LAUSD,3875-dublin-ave-tom-bradley-global-awareness-magnet(lausd)--los-angeles-unified,3875 Dublin Ave,Los Angeles,323-292-8195,No Data,Thomas Bradley Global Awareness Magnet,"[('3875 dublin ave tom bradley global awareness magnet lausd   los angeles unified', 89.11504424778761, '3875-dublin-ave-tom-bradley-global-awareness-magnet(lausd)--los-angeles-unified')]",1374,Tom Bradley Global Awareness Magnet(LAUSD),Los Angeles Unified,3875 Dublin Ave.,Los Angeles,CA,90008-1945,Tom Bradley Global Awareness Magnet(LAUSD),Tom Bradley Global Awareness Magnet,3875-dublin-ave-tom-bradley-global-awareness-magnet(lausd)--los-angeles-unified,,True,False, 89.11504424778761
1208,LAUSD,,1319 E 41st St,Los Angeles,323-521-1200,No Data,Thomas Jefferson Senior High,[],0,Thomas Jefferson Senior High (LAUSD),,,,,,,,,LAUSD,True,False,
1209,LAUSD,1524-east-103rd-st-thomas-riley-high-school---cyesis(lausd)--los-angeles-unified,1524 E 103rd St,Los Angeles,323-563-6692,No Data,Thomas Riley High School - CYESIS,"[('1524 east 103rd st thomas riley high school   cyesis lausd   los angeles unified', 93.17307692307692, '1524-east-103rd-st-thomas-riley-high-school---cyesis(lausd)--los-angeles-unified')]",1414,Thomas Riley High School - CYESIS(LAUSD),Los Angeles Unified,1524 East 103rd St.,Los Angeles,CA,90002-3307,Thomas Riley High School - CYESIS(LAUSD),Thomas Riley High School - CYESIS,1524-east-103rd-st-thomas-riley-high-school---cyesis(lausd)--los-angeles-unified,,True,False, 93.17307692307692
1210,LAUSD,,4201 Fountain Ave,Los Angeles,323-644-6700,,Thomas Starr King Middle School Gifted/Arts/Technology Mag,[],0,Thomas Starr King Middle School Gifted/Arts/Technology Mag (LAUSD),,,,,,,,,LAUSD,True,False,
1211,LAUSD,4201-fountain-ave-thomas-starr-king-middle-school-film-and-media-magnet(lausd)--los-angeles-unified,4201 Fountain Ave,Los Angeles,323-644-6700,No Data,Thomas Starr King Middle School Magnet: Film and Media,"[('4201 fountain ave thomas starr king middle school film and media magnet lausd   los angeles unified', 95.0, '4201-fountain-ave-thomas-starr-king-middle-school-film-and-media-magnet(lausd)--los-angeles-unified')]",1415,Thomas Starr King Middle School Film and Media Magnet(LAUSD),Los Angeles Unified,4201 Fountain Ave.,Los Angeles,CA,90029-2223,Thomas Starr King Middle School Film and Media Magnet(LAUSD),Thomas Starr King Middle School Film and Media Magnet,4201-fountain-ave-thomas-starr-king-middle-school-film-and-media-magnet(lausd)--los-angeles-unified,,True,False, 95.0
1212,LAUSD,,4201 Fountain Ave,Los Angeles,323-644-6700,,Thomas Starr King MS Env Sci/Tech/Engineering/Arts/Math Mag,[],0,Thomas Starr King MS Env Sci/Tech/Engineering/Arts/Math Mag (LAUSD),,,,,,,,,LAUSD,True,False,
1213,LAUSD,4545-toland-way-toland-way-elementary(lausd)--los-angeles-unified,4545 Toland Way,Los Angeles,323-255-3142,No Data,Toland Way Elementary,"[('4545 toland way toland way elementary lausd   los angeles unified', 90.0, '4545-toland-way-toland-way-elementary(lausd)--los-angeles-unified')]",1372,Toland Way Elementary(LAUSD),Los Angeles Unified,4545 Toland Way,Los Angeles,CA,90041-3427,Toland Way Elementary(LAUSD),Toland Way Elementary,4545-toland-way-toland-way-elementary(lausd)--los-angeles-unified,,True,False, 90.0
1214,LAUSD,4840-cahuenga-blvd-toluca-lake-elementary(lausd)--los-angeles-unified,4840 Cahuenga Blvd,North Hollywood,818-761-3339,No Data,Toluca Lake Elementary,"[('4840 cahuenga blvd toluca lake elementary lausd   los angeles unified', 95.0, '4840-cahuenga-blvd-toluca-lake-elementary(lausd)--los-angeles-unified')]",1373,Toluca Lake Elementary(LAUSD),Los Angeles Unified,4840 Cahuenga Blvd.,North Hollywood,CA,91601-4799,Toluca Lake Elementary(LAUSD),Toluca Lake Elementary,4840-cahuenga-blvd-toluca-lake-elementary(lausd)--los-angeles-unified,,True,False, 95.0
1215,LAUSD,22075-topanga-school-rd-topanga-elementary-charter(lausd)--los-angeles-unified,22075 Topanga School Rd,Topanga,310-455-3711,No Data,Topanga Elementary Charter School,"[('22075 topanga school rd topanga elementary charter lausd   los angeles unified', 95.0, '22075-topanga-school-rd-topanga-elementary-charter(lausd)--los-angeles-unified')]",1375,Topanga Elementary Charter(LAUSD),Los Angeles Unified,22075 Topanga School Rd.,Topanga,CA,90290-3835,Topanga Elementary Charter(LAUSD),Topanga Elementary Charter,22075-topanga-school-rd-topanga-elementary-charter(lausd)--los-angeles-unified,,True,False, 95.0
1216,LAUSD,9815-topeka-dr-topeka-charter-school-for-advanced-studies(lausd)--los-angeles-unified,9815 Topeka Dr,Northridge,818-886-2266,No Data,Topeka Drive Charter for Advanced Studies,"[('9815 topeka dr topeka charter school for advanced studies lausd   los angeles unified', 89.51923076923076, '9815-topeka-dr-topeka-charter-school-for-advanced-studies(lausd)--los-angeles-unified')]",1377,Topeka Charter School For Advanced Studies(LAUSD),Los Angeles Unified,9815 Topeka Dr.,Northridge,CA,91324-1849,Topeka Charter School For Advanced Studies(LAUSD),Topeka Charter School For Advanced Studies,9815-topeka-dr-topeka-charter-school-for-advanced-studies(lausd)--los-angeles-unified,,True,False, 89.51923076923076
