id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
3771,1962922776,(626) 441-5850,,2913,Marengo Elementary (South Pasadena Unified),South Pasadena Unified,1400 Marengo Ave.,Active,34.109973,-118.146652,"[('1400 marengo ave marengo elementary south pasadena unified', 90.0, '1400-marengo-ave-marengo elementary-south-pasadena-unified')]"
3772,1962922784,(626) 441-5860,,2914,Monterey Hills Elementary (South Pasadena Unified),South Pasadena Unified,1624 Via del Rey,Active,34.104466,-118.164563,"[('1624 via del rey monterey hills elementary south pasadena unified', 90.0, '1624-via-del-rey-monterey hills elementary-south-pasadena-unified')]"
3773,1962958556,(626) 441-5830,,2915,South Pasadena Middle (South Pasadena Unified),South Pasadena Unified,1500 Fair Oaks,Active,34.108259,-118.149437,"[('1500 fair oaks south pasadena middle south pasadena unified', 90.0, '1500-fair-oaks-south pasadena middle-south-pasadena-unified')]"
3774,196291938455,(626) 441-5820,,2916,South Pasadena Senior High (South Pasadena Unified),South Pasadena Unified,1401 Fremont Ave.,Active,34.109915,-118.153207,"[('1401 fremont ave south pasadena senior high south pasadena unified', 90.0, '1401-fremont-ave-south pasadena senior high-south-pasadena-unified')]"
3775,1963722834,(562) 941-4712,,2917,Loma Vista Elementary (South Whittier Elementary),South Whittier Elementary,13463 East Meyer Rd.,Active,33.924387,-118.044743,"[('13463 east meyer rd loma vista elementary south whittier elementary', 90.0, '13463-east-meyer-rd-loma vista elementary-south-whittier-elementary')]"
3776,1963722842,(562) 941-3711,,2918,Los Altos Elementary (South Whittier Elementary),South Whittier Elementary,12001 Bona Vista Ln.,Active,33.920772,-118.031451,"[('12001 bona vista ln los altos elementary south whittier elementary', 90.0, '12001-bona-vista-ln-los altos elementary-south-whittier-elementary')]"
3777,1963762966,Information Not Available,,2919,Monte Vista (South Whittier Elementary),South Whittier Elementary,12000 Loma Dr.,Closed,33.921177,-118.033539,"[('12000 loma dr monte vista south whittier elementary', 90.0, '12000-loma-dr-monte vista-south-whittier-elementary')]"
3778,1963722859,(562) 944-0135,,29,Richard L. Graves Middle (South Whittier Elementary),South Whittier Elementary,13243 East Los Nietos Rd.,Active,33.943227,-118.050601,"[('13243 east los nietos rd richard l  graves middle south whittier elementary', 88.125, '13243-east-los-nietos-rd-richard l. graves middle-south-whittier-elementary')]"
3779,19637220,(562) 941-2132,,2921,Carmela Elementary (South Whittier Elementary),South Whittier Elementary,13300 Lakeland Rd.,Active,33.931673,-118.048794,"[('13300 lakeland rd carmela elementary south whittier elementary', 90.0, '13300-lakeland-rd-carmela elementary-south-whittier-elementary')]"
3780,1963722818,(562) 944-9878,,2922,Howard J. McKibben Elementary (South Whittier Elementary),South Whittier Elementary,10550 Mills Ave.,Active,33.937745,-118.038869,"[('10550 mills ave howard j  mckibben elementary south whittier elementary', 87.95454545454547, '10550-mills-ave-howard j. mckibben elementary-south-whittier-elementary')]"
3781,1963722826,(562) 944-0208,,2923,Lake Marie Elementary (South Whittier Elementary),South Whittier Elementary,10001 Carmenita Rd.,Active,33.944081,-118.046634,"[('10001 carmenita rd lake marie elementary south whittier elementary', 90.0, '10001-carmenita-rd-lake marie elementary-south-whittier-elementary')]"
3782,197433619967,(310) 224-4220,,2924,Southern California ROC (Southern California ROC),Southern California ROC,2300 Crenshaw Blvd.,Active,33.824924,-118.328465,"[('2300 crenshaw blvd southern california roc southern california roc', 90.0, '2300-crenshaw-blvd-southern california roc-southern-california-roc')]"
3783,196473136986,(323) 998-0950,,2925,STEM Preparatory Elementary (STEM Prep Schools District),STEM Prep Schools District,1374 West 35th St.,Active,34.024325,-118.299663,"[('1374 west 35th st stem preparatory elementary lausd', 95.0, '1374-west-35th-st-stem preparatory elementary-lausd')]"
3784,196473121848,(213) 448-9747,,2926,Crown Preparatory Academy (STEM Prep Schools District),STEM Prep Schools District,2055 West 24th St.,Active,34.035675,-118.311581,"[('2055 west 24th st crown preparatory academy lausd', 95.0, '2055-west-24th-st-crown preparatory academy-lausd')]"
3785,196473126136,(323) 821-1393,,2927,Math and Science College Prep (STEM Prep Schools District),STEM Prep Schools District,3202 W Adams Blvd.,Active,34.032239,-118.319008,"[('3202 west adams blvd math and science college preparatory lausd', 87.35632183908045, '3202-west-adams-blvd-math and science college preparatory-lausd')]"
3786,1964522677,(661) 252-4322,,2928,Canyon Springs Community Elementary (Sulphur Springs Union),Sulphur Springs Union,19059 Vicci St.,Active,34.419215,-118.468432,"[('19059 vicci st canyon springs community elementary sulphur springs union', 95.0, '19059-vicci-st-canyon springs community elementary-sulphur-springs-union')]"
3787,nan,,,2929,Cornerstone Christian (Sulphur Springs Union),Sulphur Springs Union,17649 Scherzinger Ln.,,,,[]
3788,1964561513,(661) 299-1790,,29,Fair Oaks Ranch Community (Sulphur Springs Union),Sulphur Springs Union,26933 North Silverbell Ln.,Active,34.403710,-118.447930,"[('26933 north silverbell ln fair oaks ranch community sulphur springs union', 95.0, '26933-north-silverbell-ln-fair oaks ranch community-sulphur-springs-union')]"
3789,1964116616,(661) 251-8929,,2931,Golden Oak Community (Sulphur Springs Union),Sulphur Springs Union,25201 Via Princessa,Active,34.391841,-118.455185,"[('25201 via princessa golden oak community sulphur springs union', 90.0, '25201-via-princessa-golden oak community-sulphur-springs-union')]"
3790,1964522883,(661) 252-2100,,2932,Leona H. Cox Community Elementary (Sulphur Springs Union),Sulphur Springs Union,18643 Oakmoor,Active,34.426883,-118.462012,"[('18643 oakmoor leona h  cox community elementary sulphur springs union', 88.04347826086956, '18643-oakmoor-leona h. cox community elementary-sulphur-springs-union')]"
3791,1964522891,(661) 252-2570,,2933,Mint Canyon Community Elementary (Sulphur Springs Union),Sulphur Springs Union,16400 Sierra Hwy.,Active,34.450742,-118.422684,"[('16400 sierra hwy mint canyon community elementary sulphur springs union', 95.0, '16400-sierra-hwy-mint canyon community elementary-sulphur-springs-union')]"
3792,19645667,(661) 252-9110,,2934,Mitchell Community Elementary (Sulphur Springs Union),Sulphur Springs Union,16821 West Goodvale St.,Active,34.429130,-118.462140,"[('16821 west goodvale st mitchell community elementary sulphur springs union', 95.0, '16821-west-goodvale-st-mitchell community elementary-sulphur-springs-union')]"
3793,19645675,(661) 298-2280,,2935,Pinetree Community Elementary (Sulphur Springs Union),Sulphur Springs Union,29156 Lotusgarden Dr.,Active,34.435427,-118.404238,"[('29156 lotusgarden dr pinetree community elementary sulphur springs union', 95.0, '29156-lotusgarden-dr-pinetree community elementary-sulphur-springs-union')]"
3794,196456935829,(661) 252-7371,,2936,Santa Clarita Christian (Sulphur Springs Union),Sulphur Springs Union,27249 Luther Dr.,Active,34.413119,-118.464375,"[('27249 luther dr santa clarita christian sulphur springs union', 90.0, '27249-luther-dr-santa clarita christian-sulphur-springs-union')]"
3795,1964522917,(661) 252-2725,,2937,Sulphur Springs Community Elementary (Sulphur Springs Union),Sulphur Springs Union,16628 West Lost Canyon Rd.,Active,34.419340,-118.426540,"[('16628 west lost canyon rd sulphur springs community elementary sulphur springs union', 95.0, '16628-west-lost-canyon-rd-sulphur springs community elementary-sulphur-springs-union')]"
3796,1964135764,(661) 252-5131,,2938,Sulphur Springs Special Education Consortia (Sulphur Springs Union),Sulphur Springs Union,27000 Weyerhaeuser Way,Active,34.408012,-118.467007,"[('27000 weyerhaeuser way sulphur springs special education consortia sulphur springs union', 95.0, '27000-weyerhaeuser-way-sulphur springs special education consortia-sulphur-springs-union')]"
3797,1964571682,(661) 251-2000,,2939,Valley View Community Elementary (Sulphur Springs Union),Sulphur Springs Union,19414 Sierra Estates Dr.,Active,34.397987,-118.474683,"[('19414 sierra estates dr valley view community elementary sulphur springs union', 95.0, '19414-sierra-estates-dr-valley view community elementary-sulphur-springs-union')]"
3798,1964736427,(323) 235-7960,,29,Synergy Charter Academy (Synergy Academy District),Synergy Academy District,900 East 33rd St.,Active,34.014575,-118.260815,"[('900 east 33rd st synergy charter academy lausd', 95.0, '900-east-33rd-st-synergy charter academy-lausd')]"
3799,196473117895,(323) 846-2225,,2941,Synergy Kinetic Academy (Synergy Academy District),Synergy Academy District,1420 East Adams Blvd.,Active,34.015715,-118.248773,"[('1420 east adams blvd synergy kinetic academy lausd', 95.0, '1420-east-adams-blvd-synergy kinetic academy-lausd')]"
3800,1964731245,(323) 510-4171,,2942,Synergy Quantum Academy (Synergy Academy District),Synergy Academy District,300 East 53rd St.,Active,33.994220,-118.270103,"[('300 east 53rd st synergy quantum academy lausd', 95.0, '300-east-53rd-st-synergy quantum academy-lausd')]"
3801,196473122242,(323) 872-0809,,2943,TEACH Academy of Technologies (TEACH District),TEACH District,10045 South Western Ave.,Active,33.944028,-118.309365,"[('10045 south western ave teach academy of technologies lausd', 95.0, '10045-south-western-ave-teach academy of technologies-lausd')]"
3802,1964731385,(323) 872-0708,,2944,TEACH Preparatory Mildred S. Cunningham & Edith H. Morris Elementary (TEACH District),TEACH District,8505 South Western Ave.,Active,33.960687,-118.309395,"[('8505 south western ave teach preparatory mildred s  cunningham   edith h  morris elementary lausd', 95.6989247311828, '8505-south-western-ave-teach preparatory mildred s. cunningham & edith h. morris elementary-lausd')]"
3803,196473129627,(323) 872-0707,,2945,TEACH Tech Charter High (TEACH District),TEACH District,10616 South Western Ave.,Active,33.939400,-118.308797,"[('10616 south western ave teach tech charter high lausd', 95.0, '10616-south-western-ave-teach tech charter high-lausd')]"
3804,196526134621,(626) 287-8321,,2946,Ark Christian Academy (Temple City Unified),Temple City Unified,6539 Rosemead Blvd.,Active,34.117641,-118.073519,"[('6539 rosemead blvd ark christian academy temple city unified', 90.0, '6539-rosemead-blvd-ark christian academy-temple-city-unified')]"
3805,1965222925,(626) 548-5092,,2947,Cloverly Elementary (Temple City Unified),Temple City Unified,5476 Cloverly Ave.,Active,34.099528,-118.062270,"[('5476 cloverly ave cloverly elementary temple city unified', 90.0, '5476-cloverly-ave-cloverly elementary-temple-city-unified')]"
3806,nan,,,2948,Dr. Doug Sears Learning Center (Temple City Unified),Temple City Unified,9229 Pentland St.,,,,[]
3807,1965222933,(626) 548-5084,,2949,Emperor Elementary (Temple City Unified),Temple City Unified,6415 Muscatel Ave.,Active,34.116000,-118.078178,"[('6415 muscatel ave emperor elementary temple city unified', 90.0, '6415-muscatel-ave-emperor elementary-temple-city-unified')]"
3808,1965222941,(626) 548-5076,,29,La Rosa Elementary (Temple City Unified),Temple City Unified,9301 La Rosa Dr.,Active,34.093544,-118.064842,"[('9301 la rosa dr la rosa elementary temple city unified', 90.0, '9301-la-rosa-dr-la rosa elementary-temple-city-unified')]"
3809,1965222958,(626) 548-5068,,2951,Longden Elementary (Temple City Unified),Temple City Unified,9501 Wendon St.,Active,34.111952,-118.065105,"[('9501 wendon st longden elementary temple city unified', 90.0, '9501-wendon-st-longden elementary-temple-city-unified')]"
3810,1965222966,(626) 548-5060,,2952,Oak Avenue Intermediate (Temple City Unified),Temple City Unified,6623 Oak Ave.,Active,34.118687,-118.069739,"[('6623 oak ave oak avenue intermediate temple city unified', 90.0, '6623-oak-ave-oak avenue intermediate-temple-city-unified')]"
3811,1965261468,(626) 285-8262,,2953,Oasis Trilingual Community School (Temple City Unified),Temple City Unified,5957 Golden West Ave.,Active,34.108823,-118.057350,"[('5957 golden west ave oasis trilingual community school temple city unified', 95.0, '5957-golden-west-ave-oasis trilingual community school-temple-city-unified')]"
3812,1965269649,(626) 291-5959,,2954,St. Luke Catholic School (Temple City Unified),Temple City Unified,5521 North Cloverly Ave.,Active,34.100903,-118.062975,"[('5521 north cloverly ave st  luke catholic school temple city unified', 95.0, '5521-north-cloverly-ave-st. luke catholic school-temple-city-unified')]"
3813,1965219394,(626) 548-5050,,2955,Temple City Adult Education (Temple City Unified),Temple City Unified,9229 Pentland Ave.,Active,34.094069,-118.067200,"[('9229 pentland ave temple city adult education temple city unified', 95.0, '9229-pentland-ave-temple city adult education-temple-city-unified')]"
3814,nan,,,2956,Temple City Alternative (Temple City Unified),Temple City Unified,9229 Pentland St.,,,,[]
3815,196521938679,(626) 548-5043,,2957,Temple City High (Temple City Unified),Temple City Unified,9501 Lemon Ave.,Active,34.117455,-118.064225,"[('9501 lemon ave temple city high temple city unified', 90.0, '9501-lemon-ave-temple city high-temple-city-unified')]"
3816,19622982,(310) 533-4559,,2958,Anza Elementary (Torrance Unified),Torrance Unified,21400 Ellinwood Dr.,Active,33.834486,-118.365700,"[('21400 ellinwood dr anza elementary torrance unified', 90.0, '21400-ellinwood-dr-anza elementary-torrance-unified')]"
3817,196229,(310) 533-4510,,2959,Arlington Elementary (Torrance Unified),Torrance Unified,17800 Van Ness Ave.,Active,33.869201,-118.317750,"[('17800 van ness ave arlington elementary torrance unified', 95.0, '17800-van-ness-ave-arlington elementary-torrance-unified')]"
3818,196289,(310) 533-4495,,29,Bert M. Lynn Middle (Torrance Unified),Torrance Unified,5038 Halison St.,Active,33.851238,-118.363283,"[('5038 halison st bert m  lynn middle torrance unified', 87.3529411764706, '5038-halison-st-bert m. lynn middle-torrance-unified')]"
3819,19669341,(310) 540-2021,,2961,Bishop Montgomery High (Torrance Unified),Torrance Unified,5430 Torrance Blvd.,Active,33.837794,-118.371322,"[('5430 torrance blvd bishop montgomery high torrance unified', 95.0, '5430-torrance-blvd-bishop montgomery high-torrance-unified')]"
3820,nan,,,2962,Branch of Hope School (Torrance Unified),Torrance Unified,"2370 West Carson St., Ste. 100",,,,[]
3821,196214,(310) 533-4548,,2963,Calle Mayor Middle (Torrance Unified),Torrance Unified,4800 Calle Mayor,Active,33.815580,-118.364564,"[('4800 calle mayor calle mayor middle torrance unified', 95.0, '4800-calle-mayor-calle mayor middle-torrance-unified')]"
3822,1962,(310) 533-4498,,2964,Casimir Middle (Torrance Unified),Torrance Unified,17220 Casimir Ave.,Active,33.873247,-118.322076,"[('17220 casimir ave casimir middle torrance unified', 90.0, '17220-casimir-ave-casimir middle-torrance-unified')]"
3823,196263,(310) 533-4513,,2965,Edison Elementary (Torrance Unified),Torrance Unified,3800 182Nd St.,Active,33.865043,-118.339380,"[('3800 182nd st edison elementary torrance unified', 90.0, '3800-182nd-st-edison elementary-torrance-unified')]"
3824,19623196,(310) 533-4790,,2966,Edward J. Richardson Middle (Torrance Unified),Torrance Unified,23751 Nancy Lee Ln.,Active,33.810319,-118.367037,"[('23751 nancy lee ln edward j  richardson middle torrance unified', 95.0, '23751-nancy-lee-ln-edward j. richardson middle-torrance-unified')]"
3825,196222,(310) 533-4467,,2967,Evelyn Carr Elementary (Torrance Unified),Torrance Unified,3404 West 168th St.,Active,33.878019,-118.332193,"[('3404 west 168th st evelyn carr elementary torrance unified', 95.0, '3404-west-168th-st-evelyn carr elementary-torrance-unified')]"
3826,196271,(310) 533-4506,,2968,Fern Elementary (Torrance Unified),Torrance Unified,1314 Fern Ave.,Active,33.835195,-118.332180,"[('1314 fern ave fern elementary torrance unified', 90.0, '1314-fern-ave-fern elementary-torrance-unified')]"
