CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
1.96473E+13,622710,8722,Active,Los Angeles,Los Angeles Unified,Lafayette Park Primary Center,310 South La Fayette Park Place,310 South La Fayette Park Pl.,Los Angeles,90057-1604,CA,310 South La Fayette Park Place,310 South La Fayette Park Pl.,Los Angeles,90057-1604,CA,(213) 380-5039,No Data,(213) 380-5196,No Data,http://www.lafayette-lausd-ca.schoolloop.com,37074,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K,K,N,N,N,No Data,34.066597,-118.2809,Armando,Valadez,axv8395@lausd.net,44481
1.96473E+13,622710,8724,Active,Los Angeles,Los Angeles Unified,CHIME Institute's Schwarzenegger Community,19722 Collier Street,19722 Collier St.,Woodland Hills,91364-3618,CA,19722 Collier Street,19722 Collier St.,Woodland Hills,91364-3618,CA,(818) 346-5100,No Data,(818) 346-5120,No Data,http://chimeinstitute.org,37134,No Data,Y,417,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,601490,34.165765,-118.56288,Shelbi,Doherty,sdoherty@chimecharter.com,44068
1.96473E+13,622710,10522,Active,Los Angeles,Los Angeles Unified,Downtown Value,950 West Washington Boulevard,950 West Washington Blvd.,Los Angeles,90015-3312,CA,950 West Washington Boulevard,950 West Washington Blvd.,Los Angeles,90015-3312,CA,(213) 748-8868,No Data,(213) 742-6884,No Data,http://www.dvs.valueschools.com,37501,No Data,Y,448,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,N,N,601907,34.037592,-118.27922,Taylor,Wheeldin,twheeldin@valueschools.com,44593
1.96473E+13,622710,10525,Active,Los Angeles,Los Angeles Unified,Puente Charter,501 South Boyle Avenue,501 South Boyle Ave.,Los Angeles,90033-3816,CA,501 South Boyle Avenue,501 South Boyle Ave.,Los Angeles,90033-3816,CA,(323) 780-2961,No Data,(323) 780-0359,No Data,http://puente.org,37502,No Data,Y,473,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-3,N,N,N,602455,34.041422,-118.21957,Brenda,Meza,brenda@puente.org,44729
1.96473E+13,622710,10526,Active,Los Angeles,Los Angeles Unified,Para Los Niños Charter,1617 East Seventh Street,1617 East Seventh St.,Los Angeles,90021-1207,CA,1617 East Seventh Street,1617 East Seventh St.,Los Angeles,90021-1207,CA,(213) 239-6605,No Data,(213) 239-9821,No Data,http://www.paralosninos.org/ces,37502,No Data,Y,475,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,602249,34.035154,-118.23695,Norma,Silva,nsilva@paralosninos.org,44425
1.96473E+13,622710,10527,Active,Los Angeles,Los Angeles Unified,Columbus Avenue,6700 Columbus Avenue,6700 Columbus Ave.,Van Nuys,91405-4513,CA,6700 Columbus Avenue,6700 Columbus Ave.,Van Nuys,91405-4513,CA,(818) 779-5440,No Data,(818) 779-7947,No Data,No Data,37438,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.192154,-118.46393,Maria,Arriaga,mlm5429@lausd.net,44481
1.96473E+13,622710,10528,Active,Los Angeles,Los Angeles Unified,CDS Elementary,10001 Jumilla Avenue,10001 Jumilla Ave.,Chatsworth,91311,CA,"333 South Beaudry Avenue, 18th Floor","333 South Beaudry Ave., 18th Fl.",Los Angeles,90017-5108,CA,(213) 239-5656,No Data,(213) 241-6360,No Data,No Data,36406,No Data,N,No Data,No Data,54,Unified School District,69,District Community Day Schools,COMMDAY,Community Day School,ELEM,Elementary,K-6,44687,N,N,N,No Data,34.251825,-118.56337,Lorena,Fierro Menendez,lmf4058@lausd.net,44056
1.96473E+13,622710,10529,Active,Los Angeles,Los Angeles Unified,MacArthur Park Elementary School for the Visual and Performing Arts,2300 West Seventh Street,2300 West Seventh St.,Los Angeles,90057-3903,CA,2300 West Seventh Street,2300 West Seventh St.,Los Angeles,90057-3903,CA,(213) 381-7217,No Data,(213) 381-1872,No Data,http://www.macarthurparkes.org,37438,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.057584,-118.27929,Heidy,Ortega,hso9361@lausd.net,43509
1.96473E+13,622710,10530,Active,Los Angeles,Los Angeles Unified,ICEF View Park Preparatory Middle,5311 Crenshaw Boulevard,5311 Crenshaw Blvd.,Los Angeles,90043-1809,CA,3855 West Slauson Avenue,3855 West Slauson Ave.,Los Angeles,90043,CA,(323) 290-6970,No Data,(888) 676-3462,No Data,http://www.icefps.org,37502,No Data,Y,506,Directly funded,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,602300,33.994362,-118.33135,Dwayne,Washington,dwashington@icefps.org,44629
1.96476E+13,622890,3501,Active,Los Angeles,Los Nietos,Ada S. Nelson Elementary,8140 South Vicki Drive,8140 South Vicki Dr.,Whittier,90606-3040,CA,8140 South Vicki Drive,8140 South Vicki Dr.,Whittier,90606-3040,CA,(562) 692-0615,6100,(562) 695-0484,marla_duncan@lnsd.net,http://losnietosaes.losnietos.k12.ca.us/index.jsp,29403,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.970702,-118.07567,Marla,Duncan,marla_duncan@lnsd.net,44482
1.96476E+13,622890,3499,Active,Los Angeles,Los Nietos,Aeolian Elementary,11600 Aeolian Street,11600 Aeolian St.,Whittier,90606-3306,CA,11600 Aeolian Street,11600 Aeolian St.,Whittier,90606-3306,CA,(562) 699-0913,4100,(562) 699-2545,becky_speh@lnsd.net,http://losnietosaes.losnietos.k12.ca.us/index.jsp,29403,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.966235,-118.06787,Becky,Speh,becky_speh@lnsd.net,44482
1.96476E+13,622890,3500,Active,Los Angeles,Los Nietos,Los Nietos Middle,11425 East Rivera Road,11425 East Rivera Rd.,Los Nietos,90606-3245,CA,11425 East Rivera Road,11425 East Rivera Rd.,Los Nietos,90606-3245,CA,(562) 695-0637,2100,(562) 695-3805,jacqueline_cardenas@lnsd.net,http://losnietosms.losnietos.k12.ca.us/index.jsp,29403,No Data,N,No Data,No Data,52,Elementary School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44750,44720,N,N,N,No Data,33.96382,-118.07494,Shanonn,Brann Zelaya,shanonn_brannzelaya@lnsd.net,44482
1.96476E+13,622890,3502,Active,Los Angeles,Los Nietos,Rancho Santa Gertrudes Elementary,11233 East Charlesworth Road,11233 East Charlesworth Rd.,Santa Fe Springs,90670-2820,CA,11233 East Charlesworth Road,11233 East Charlesworth Rd.,Santa Fe Springs,90670-2820,CA,(562) 692-0841,5100,(562) 699-6955,octavio_perez@lnsd.net,http://losnietosges.losnietos.k12.ca.us/index.jsp,29403,No Data,N,No Data,No Data,52,Elementary School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.954447,-118.08131,Octavio,Perez,octavio_perez@lnsd.net,44482
1.96477E+13,623160,10900,Active,Los Angeles,Lynwood Unified,Helen Keller Elementary,3521 Palm Avenue,3521 Palm Ave.,Lynwood,90262-5127,CA,3521 Palm Avenue,3521 Palm Ave.,Lynwood,90262-5127,CA,(310) 886-5700,No Data,(310) 637-8033,yvarela@mylusd.org,http://helenkeller.mylusd.org/,38607,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.913429,-118.20701,Yamiler,Varela,yvarela@mylusd.org,44454
1.96477E+13,623160,10901,Active,Los Angeles,Lynwood Unified,Thurgood Marshall Elementary,3593 Martin Luther King Boulevard,3593 Martin Luther King Blvd.,Lynwood,90262-2048,CA,3593 Martin Luther King Boulevard,3593 Martin Luther King Blvd.,Lynwood,90262-2048,CA,(310) 886-5900,No Data,(310) 604-3000,dclay@mylusd.org,http://marshall.mylusd.org/,38607,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-5,N,N,N,No Data,33.93312,-118.20431,Deette,Clay,dclay@mylusd.org,44452
1.96477E+13,623160,10902,Active,Los Angeles,Lynwood Unified,Cesar Chavez Middle,3898 Abbott Road,3898 Abbott Rd.,Lynwood,90262-2106,CA,3898 Abbott Road,3898 Abbott Rd.,Lynwood,90262-2106,CA,(310) 886-7300,No Data,(310) 603-2048,dgarner@mylusd.org,http://cms.mylusd.org/,38607,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44750,44720,N,N,N,No Data,33.935881,-118.20359,Dionne,Garner,dgarner@mylusd.org,44448
1.96477E+13,623160,10903,Active,Los Angeles,Lynwood Unified,Marco Antonio Firebaugh High,5246 Martin Luther King Boulevard,5246 Martin Luther King Blvd.,Lynwood,90262-3903,CA,5246 Martin Luther King Boulevard,5246 Martin Luther King Blvd.,Lynwood,90262-3903,CA,(310) 886-5200,No Data,(310) 637-8041,jmontes@mylusd.org,http://fhs.mylusd.org/,38607,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,No Data,33.919941,-118.1832,Jose,Montes,jmontes@mylusd.org,44454
1.96477E+13,623160,12156,Active,Los Angeles,Lynwood Unified,Pathway Independent Study,11387 Bullis Road,11387 Bullis Rd.,Lynwood,90262-3660,CA,11387 Bullis Road,11387 Bullis Rd.,Lynwood,90262-3660,CA,(424) 296-1730,No Data,(310) 537-7295,rpenriquez@mylusd.org,http://pathway.mylusd.org/,39128,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,44816,44846,N,N,N,No Data,33.925436,-118.20059,Ramon,Enriquez,rpenriquez@mylusd.org,44548
1.96477E+13,623160,3540,Active,Los Angeles,Lynwood Unified,Vista High,11300 Wright Road,11300 Wright Rd.,Lynwood,90262-3126,CA,11300 Wright Road,11300 Wright Rd.,Lynwood,90262-3126,CA,(310) 603-1516,No Data,(310) 537-7295,rpenriquez@mylusd.org,http://vhs.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44846,N,N,N,No Data,33.921461,-118.18054,Ramon,Enriquez,rpenriquez@mylusd.org,44454
1.96477E+13,623160,3536,Active,Los Angeles,Lynwood Unified,Lynwood High,12124 Bullis Road,12124 Bullis Rd.,Lynwood,90262-5106,CA,12124 Bullis Road,12124 Bullis Rd.,Lynwood,90262-5106,CA,(310) 603-1582,No Data,(310) 638-9253,angonzalez@mylusd.org,http://lhs.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,N,N,No Data,33.916375,-118.20414,Ana,Gonzalez,angonzalez@mylusd.org,44455
1.96477E+13,623160,3531,Active,Los Angeles,Lynwood Unified,Janie P. Abbott Elementary,5260 East Clark Street,5260 East Clark St.,Lynwood,90262-5443,CA,5260 East Clark Street,5260 East Clark St.,Lynwood,90262-5443,CA,(310) 603-1498,No Data,(310) 537-2451,kcano@mylusd.org,http://abbott.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.910429,-118.18785,Kevin,Cano,kcano@mylusd.org,44454
1.96477E+13,623160,3533,Active,Los Angeles,Lynwood Unified,Lincoln Elementary,11031 State Street,11031 State St.,Lynwood,90262-2454,CA,11031 State Street,11031 State St.,Lynwood,90262-2454,CA,(310) 603-1518,No Data,(310) 632-5673,gguerrero@mylusd.org,http://lincoln.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-5,N,N,N,No Data,33.933033,-118.2162,George,Guerrero,gguerrero@mylusd.org,44448
1.96477E+13,623160,3534,Active,Los Angeles,Lynwood Unified,Lindbergh Elementary,3300 Cedar Avenue,3300 Cedar Ave.,Lynwood,90262-4850,CA,3300 Cedar Avenue,3300 Cedar Ave.,Lynwood,90262-4850,CA,(310) 603-1521,No Data,(310) 632-8242,rnavar@mylusd.org,http://lindbergh.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.919026,-118.213,Arturo,Navar,rnavar@mylusd.org,44454
1.96477E+13,623160,3535,Active,Los Angeles,Lynwood Unified,Lugo Elementary,4345 Pendleton Avenue,4345 Pendleton Ave.,Lynwood,90262-2326,CA,4345 Pendleton Avenue,4345 Pendleton Ave.,Lynwood,90262-2326,CA,(310) 603-1493,No Data,(310) 639-3682,pceron@mylusd.org,http://lugo.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.932526,-118.18459,Paul,Ceron,pceron@mylusd.org,44454
1.96477E+13,623160,3539,Active,Los Angeles,Lynwood Unified,Mark Twain Elementary,12315 Thorson Avenue,12315 Thorson Ave.,Lynwood,90262-5243,CA,12315 Thorson Avenue,12315 Thorson Ave.,Lynwood,90262-5243,CA,(310) 603-1500,No Data,(310) 632-8269,eespino@mylusd.org,http://marktwain.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.91258,-118.19766,Edward,Espino,eespino@mylusd.org,44454
1.96477E+13,623160,3538,Active,Los Angeles,Lynwood Unified,Roosevelt Elementary,10835 Mallison Avenue,10835 Mallison Ave.,Lynwood,90262-2113,CA,10835 Mallison Avenue,10835 Mallison Ave.,Lynwood,90262-2113,CA,(310) 603-1511,No Data,(310) 669-8631,ysperez@mylusd.org,http://roosevelt.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.934328,-118.19992,Yadira,Perez,ysperez@mylusd.org,44454
1.96477E+13,623160,3541,Active,Los Angeles,Lynwood Unified,Washington Elementary,4225 Sanborn Avenue,4225 Sanborn Ave.,Lynwood,90262-2998,CA,4225 Sanborn Avenue,4225 Sanborn Ave.,Lynwood,90262-2998,CA,(310) 603-1513,No Data,(310) 608-2694,jnaranjo@mylusd.org,http://washington.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.924291,-118.18956,Juanita,Naranjo,jnaranjo@mylusd.org,44454
1.96477E+13,623160,3537,Active,Los Angeles,Lynwood Unified,Will Rogers Elementary,11220 Duncan Avenue,11220 Duncan Ave.,Lynwood,90262-3041,CA,11220 Duncan Avenue,11220 Duncan Ave.,Lynwood,90262-3041,CA,(310) 603-1542,No Data,(310) 631-3923,dmmorales@mylusd.org,http://willrogers.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.924238,-118.18298,David,Morales,dmmorales@mylusd.org,44454
1.96477E+13,623160,3542,Active,Los Angeles,Lynwood Unified,Wilson Elementary,11700 School Street,11700 School St.,Lynwood,90262-4348,CA,11700 School Street,11700 School St.,Lynwood,90262-4348,CA,(310) 603-1525,No Data,(310) 635-5237,tmagee@mylusd.org,http://wilson.mylusd.org/,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.921715,-118.20673,Trionne,Magee,tmagee@mylusd.org,44454
1.96477E+13,623160,11670,Active,Los Angeles,Lynwood Unified,Hosler Middle,11300 Spruce Street,11300 Spruce St.,Lynwood,90262-3629,CA,11300 Spruce Street,11300 Spruce St.,Lynwood,90262-3629,CA,(310) 603-1447,No Data,(310) 764-4124,jfterry@mylusd.org,http://hms.mylusd.org/,36046,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44750,44750,N,N,N,No Data,33.926913,-118.20537,John,Terry,jfterry@mylusd.org,44448
1.96477E+13,623160,8031,Active,Los Angeles,Lynwood Unified,Rosa Parks Elementary,3900 Agnes Street,3900 Agnes St.,Lynwood,90262-4415,CA,3900 Agnes Street,3900 Agnes St.,Lynwood,90262,CA,(310) 603-1401,No Data,(310) 603-2013,dgreen@mylusd.org,http://rosaparks.mylusd.org/,36410,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,N,N,No Data,33.91716,-118.20156,Dawn,Green,dgreen@mylusd.org,44454
1.96479E+13,625320,13522,Active,Los Angeles,Monrovia Unified,Canyon Early Learning Center,1000 South Canyon Boulevard,1000 South Canyon Blvd.,Monrovia,91016-3535,CA,1000 South Canyon Boulevard,1000 South Canyon Blvd.,Monrovia,91016-3535,CA,(626) 471-2001,No Data,(626) 471-2086,No Data,No Data,39299,No Data,N,No Data,No Data,54,Unified School District,8,Preschool,TRAD,Traditional,PS,Preschool,P,No Data,N,No Data,N,No Data,34.141584,-117.99645,Tom,McFadden,tmcfadden@monroviaschools.net,43748
1.96479E+13,625320,3776,Active,Los Angeles,Monrovia Unified,Canyon Oaks High,930 Royal Oaks Drive,930 Royal Oaks Dr.,Monrovia,91016-3735,CA,930 Royal Oaks Drive,930 Royal Oaks Dr.,Monrovia,91016-3735,CA,(626) 471-3000,No Data,(626) 471-3033,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,44816,44846,N,N,N,No Data,34.143169,-117.98553,Flint,Fertig,ffertig@monroviaschools.net,44482
1.96479E+13,625320,3780,Active,Los Angeles,Monrovia Unified,Monrovia High,845 West Colorado Boulevard,845 West Colorado Blvd.,Monrovia,91016-2517,CA,845 West Colorado Boulevard,845 West Colorado Blvd.,Monrovia,91016-2517,CA,(626) 471-2800,No Data,(626) 471-2810,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,44816,44816,N,Y,N,No Data,34.145754,-118.01708,Flint,Fertig,ffertig@monroviaschools.net,44623
1.96479E+13,625320,8725,Active,Los Angeles,Monrovia Unified,Mountain Park,950 South Mountain Avenue,950 South Mountain Ave.,Monrovia,91016-3641,CA,950 South Mountain Avenue,950 South Mountain Ave.,Monrovia,91016-3641,CA,(626) 471-3014,No Data,(626) 471-3007,No Data,No Data,36774,No Data,N,No Data,No Data,54,Unified School District,65,K-12 Schools (Public),TRAD,Traditional,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,N,N,No Data,34.141373,-117.98621,Flint,Fertig,ffertig@monroviaschools.net,44482
1.96479E+13,625320,3775,Active,Los Angeles,Monrovia Unified,Bradoaks Elementary Science Academy,930 East Lemon Avenue,930 East Lemon Ave.,Monrovia,91016-3076,CA,930 East Lemon Avenue,930 East Lemon Ave.,Monrovia,91016-3076,CA,(626) 471-2100,No Data,(626) 471-2110,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.146814,-117.98549,Jayne,Nickels,jnickels@monroviaschools.net,44193
1.96479E+13,625320,3777,Active,Los Angeles,Monrovia Unified,Clifton Middle,226 South Ivy Avenue,226 South Ivy Ave.,Monrovia,91016-2836,CA,226 South Ivy Avenue,226 South Ivy Ave.,Monrovia,91016-2836,CA,(626) 471-2600,No Data,(626) 471-2610,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,62,Intermediate/Middle Schools (Public),TRAD,Traditional,INTMIDJR,Intermediate/Middle/Junior High,44720,44720,N,N,N,No Data,34.149997,-117.99875,Scott,Moses,smoses@monroviaschools.net,44494
1.96479E+13,625320,3778,Active,Los Angeles,Monrovia Unified,Mayflower Elementary,210 North Mayflower Avenue,210 North Mayflower Ave.,Monrovia,91016-2008,CA,210 North Mayflower Avenue,210 North Mayflower Ave.,Monrovia,91016-2008,CA,(626) 471-2200,No Data,(626) 471-2210,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.154247,-118.0098,Michele,Costarella,mcostarella@monroviaschools.net,44056
1.96479E+13,625320,3779,Active,Los Angeles,Monrovia Unified,Monroe Elementary,402 West Colorado Boulevard,402 West Colorado Blvd.,Monrovia,91016-2647,CA,402 West Colorado Boulevard,402 West Colorado Blvd.,Monrovia,91016-2647,CA,(626) 471-2300,No Data,(626) 471-2310,No Data,No Data,29403,No Data,N,No Data,No Data,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,N,N,No Data,34.14599,-117.99477,Amanda,Noriega,anoriega@monroviaschools.net,44432
